ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Cost_to_Weight_ratio,Cost*Weight,Discount_Ratio,CareCalls_to_Purchases,CostWeight_Discount_Interaction,Reached.on.Time_Y.N
9262,4,3,213,3,2,1,2,5432,1,0,0,0,0,1,0.0392120765832106,1157016,0.009389671361502348,1.0,0.11763622974963181,1
939,5,3,236,3,2,1,7,3589,0,0,0,0,1,0,0.06575647812761215,847004,0.029661016949152543,1.25,0.5260518250208972,1
10835,2,4,114,5,0,1,3,4423,0,1,0,0,0,0,0.025774361293239883,504222,0.02631578947368421,0.3333333333333333,0.10309744517295953,0
8122,4,2,197,2,2,1,3,4715,1,0,0,0,0,1,0.04178154825026511,928855,0.015228426395939087,1.3333333333333333,0.16712619300106044,1
4376,3,5,195,3,2,0,10,5585,0,0,0,1,1,0,0.03491495076096687,1089075,0.05128205128205128,0.75,0.38406445837063563,0
6032,5,1,262,5,1,1,1,1488,0,0,0,1,0,0,0.1760752688172043,389856,0.003816793893129771,0.8333333333333334,0.3521505376344086,1
1020,3,2,261,5,2,1,45,2488,0,0,0,1,0,1,0.10490353697749197,649368,0.1724137931034483,0.5,4.825562700964631,1
1229,6,1,136,3,0,1,12,1592,0,1,0,0,0,0,0.08542713567839195,216512,0.08823529411764706,1.5,1.1105527638190955,1
860,4,1,265,4,1,0,30,3896,0,0,0,1,0,1,0.06801848049281314,1032440,0.11320754716981132,0.8,2.1085728952772076,1
5127,3,5,253,2,1,1,8,5476,0,0,0,0,0,1,0.04620160701241782,1385428,0.03162055335968379,1.0,0.4158144631117604,1
10234,5,1,158,2,2,1,6,4873,1,0,0,0,0,1,0.03242355838292633,769934,0.0379746835443038,1.6666666666666667,0.2269649086804843,0
3343,3,4,145,3,2,1,4,5361,0,0,1,0,0,1,0.027047192687931355,777345,0.027586206896551724,0.75,0.13523596343965677,1
8254,3,2,274,2,0,1,2,5029,1,0,0,0,0,1,0.05448399284151919,1377946,0.0072992700729927005,1.0,0.16345197852455756,0
2869,3,2,125,3,2,0,12,1212,0,0,1,0,1,0,0.10313531353135313,151500,0.096,0.75,1.3407590759075907,1
6039,7,1,255,5,2,1,10,1238,0,0,0,0,0,0,0.20597738287560582,315690,0.0392156862745098,1.1666666666666667,2.265751211631664,1
5974,4,1,220,3,2,1,1,5159,1,0,0,0,0,1,0.042643923240938165,1134980,0.004545454545454545,1.0,0.08528784648187633,1
6000,6,3,244,4,2,1,5,1108,0,0,0,1,0,1,0.22021660649819494,270352,0.020491803278688523,1.2,1.3212996389891696,1
378,5,3,238,2,2,0,21,2053,0,0,0,1,0,1,0.11592791037506088,488614,0.08823529411764706,1.6666666666666667,2.5504140282513394,1
175,3,3,242,3,1,0,51,3935,0,0,1,0,0,1,0.061499364675984755,952270,0.21074380165289255,0.75,3.1979669631512073,1
7136,4,4,153,3,1,1,5,4624,0,0,0,1,0,0,0.03308823529411765,707472,0.032679738562091505,1.0,0.1985294117647059,0
8290,3,5,185,4,1,1,9,5704,1,0,0,0,0,1,0.032433380084151475,1055240,0.04864864864864865,0.6,0.32433380084151475,0
10264,3,3,160,2,2,0,3,4665,1,0,0,0,1,0,0.03429796355841372,746400,0.01875,1.0,0.13719185423365488,0
5436,4,5,266,3,2,0,4,5928,0,0,0,1,0,1,0.04487179487179487,1576848,0.015037593984962405,1.0,0.22435897435897437,1
2057,3,4,196,3,1,1,47,2447,0,1,0,0,0,0,0.08009807928075194,479612,0.23979591836734693,0.75,3.844707805476093,1
3511,6,3,121,3,2,0,10,5208,0,0,1,0,0,1,0.023233486943164364,630168,0.08264462809917356,1.5,0.255568356374808,0
8586,6,4,222,8,1,0,1,5808,0,0,0,1,0,1,0.038223140495867766,1289376,0.0045045045045045045,0.6666666666666666,0.07644628099173553,1
3229,5,3,210,5,2,1,9,5431,0,0,1,0,0,1,0.038666912170870926,1140510,0.04285714285714286,0.8333333333333334,0.38666912170870926,1
1665,3,5,204,3,1,0,45,2513,0,0,0,0,0,1,0.08117787504974135,512652,0.22058823529411764,0.75,3.734182252288102,1
9392,4,4,253,3,2,0,4,5236,0,0,0,1,0,1,0.04831932773109244,1324708,0.015810276679841896,1.0,0.2415966386554622,0
6797,4,1,186,2,1,1,4,4686,0,1,0,0,0,1,0.03969270166453265,871596,0.021505376344086023,1.3333333333333333,0.19846350832266324,1
7628,5,5,223,3,1,1,5,4373,0,0,0,1,0,1,0.050994740452778416,975179,0.02242152466367713,1.25,0.3059684427166705,1
1968,4,5,263,2,2,1,13,2779,0,0,0,1,0,1,0.09463835912198633,730877,0.049429657794676805,1.3333333333333333,1.3249370277078085,1
9265,4,3,255,4,2,0,10,4740,0,0,1,0,0,1,0.05379746835443038,1208700,0.0392156862745098,0.8,0.5917721518987342,0
3914,3,3,212,3,2,0,10,5935,0,0,0,1,0,1,0.03572030328559393,1258220,0.04716981132075472,0.75,0.39292333614153324,0
5635,3,4,145,2,0,0,5,5513,0,0,1,0,0,1,0.02630146925448939,799385,0.034482758620689655,1.0,0.15780881552693632,0
636,5,3,266,2,1,0,61,2118,0,0,0,1,0,1,0.125590179414542,563388,0.22932330827067668,1.6666666666666667,7.786591123701604,1
10884,3,4,181,4,2,0,3,5163,0,0,0,1,0,1,0.03505713732326167,934503,0.016574585635359115,0.6,0.14022854929304668,1
3742,5,1,167,3,2,1,3,4267,1,0,0,0,0,1,0.03913756737754863,712589,0.017964071856287425,1.25,0.15655026951019452,1
5099,5,5,240,2,1,0,7,4409,0,1,0,0,0,1,0.05443411204354729,1058160,0.029166666666666667,1.6666666666666667,0.4354728963483783,1
3119,2,4,182,4,2,1,1,3624,0,1,0,0,0,1,0.05022075055187638,659568,0.005494505494505495,0.4,0.10044150110375276,1
8357,5,4,245,5,2,0,4,1771,0,1,0,0,0,0,0.1383399209486166,433895,0.0163265306122449,0.8333333333333334,0.691699604743083,1
1531,5,2,241,3,1,1,39,3743,0,0,1,0,0,1,0.06438685546353193,902063,0.16182572614107885,1.25,2.5754742185412773,1
9889,7,2,255,4,2,0,10,1372,0,0,1,0,0,1,0.1858600583090379,349860,0.0392156862745098,1.4,2.044460641399417,0
1010,4,4,142,4,1,0,8,1777,0,0,0,1,0,1,0.0799099606077659,252334,0.056338028169014086,0.8,0.7191896454698931,1
6591,5,4,267,5,2,0,10,1837,0,0,0,0,0,0,0.14534567229178008,490479,0.03745318352059925,0.8333333333333334,1.598802395209581,1
9326,4,1,271,4,2,0,2,4133,0,0,0,1,0,0,0.06556980401645295,1120043,0.007380073800738007,0.8,0.19670941204935882,1
100,4,2,145,2,2,1,21,1617,1,0,0,0,0,1,0.08967223252937538,234465,0.14482758620689656,1.3333333333333333,1.9727891156462585,1
4086,3,5,182,4,1,1,6,1272,0,0,0,1,1,0,0.1430817610062893,231504,0.03296703296703297,0.6,1.001572327044025,1
9995,2,1,135,4,2,0,8,5001,0,1,0,0,1,0,0.026994601079784044,675135,0.05925925925925926,0.4,0.2429514097180564,1
37,3,5,137,4,0,0,62,1477,0,0,1,0,0,1,0.0927555856465809,202349,0.45255474452554745,0.6,5.843601895734597,1
5324,4,4,238,3,2,0,5,4724,0,0,0,1,1,0,0.05038103302286198,1124312,0.02100840336134454,1.0,0.3022861981371719,1
2312,3,5,191,3,0,0,17,2235,0,0,0,1,1,0,0.08545861297539149,426885,0.08900523560209424,0.75,1.5382550335570468,1
1198,6,2,294,4,1,1,35,1625,1,0,0,0,0,1,0.18092307692307694,477750,0.11904761904761904,1.2,6.51323076923077,1
1742,3,3,237,3,2,1,47,3625,0,0,0,1,0,1,0.0653793103448276,859125,0.19831223628691982,0.75,3.1382068965517247,1
6681,4,2,201,2,1,1,3,4869,0,0,0,0,0,1,0.041281577325939615,978669,0.014925373134328358,1.3333333333333333,0.16512630930375846,1
760,3,3,202,3,2,0,35,3986,1,0,0,0,0,1,0.050677370797792276,805172,0.17326732673267325,0.75,1.824385348720522,1
2323,3,5,268,4,0,1,19,2893,0,0,1,0,1,0,0.0926374006221915,775324,0.0708955223880597,0.6,1.85274801244383,1
10030,3,4,239,4,2,0,10,5455,1,0,0,0,0,1,0.043813015582034834,1303745,0.04184100418410042,0.6,0.4819431714023832,1
4674,3,5,206,4,2,1,10,4321,0,0,0,1,0,0,0.04767414950242999,890126,0.04854368932038835,0.6,0.52441564452673,1
1363,4,5,233,3,2,0,43,3856,0,0,1,0,1,0,0.0604253112033195,898448,0.18454935622317598,1.0,2.658713692946058,1
7956,7,3,285,4,1,1,10,1935,0,0,0,1,0,0,0.14728682170542637,551475,0.03508771929824561,1.4,1.6201550387596901,1
10350,4,4,185,3,1,0,2,5288,0,0,0,1,0,1,0.034984871406959155,978280,0.010810810810810811,1.0,0.10495461422087746,1
6317,7,3,310,4,2,0,8,1497,0,1,0,0,0,0,0.2070808283233133,464070,0.025806451612903226,1.4,1.8637274549098195,0
3710,4,1,219,5,2,1,5,5253,0,0,0,1,0,0,0.04169046259280411,1150407,0.0228310502283105,0.6666666666666666,0.2501427755568246,0
10615,3,5,228,4,1,0,7,4068,0,0,1,0,0,1,0.05604719764011799,927504,0.03070175438596491,0.6,0.44837758112094395,1
5873,4,3,175,2,1,1,3,4200,0,1,0,0,1,0,0.041666666666666664,735000,0.017142857142857144,1.3333333333333333,0.16666666666666666,0
8299,3,4,209,2,0,0,5,4363,0,0,1,0,0,1,0.047902819161127666,911867,0.023923444976076555,1.0,0.287416914966766,0
5581,3,1,221,4,2,0,8,5971,0,0,1,0,0,1,0.03701222575782951,1319591,0.03619909502262444,0.6,0.3331100318204656,0
10217,5,1,271,5,1,0,4,1557,0,1,0,0,0,1,0.17405266538214514,421947,0.014760147601476014,0.8333333333333334,0.8702633269107257,1
9904,3,3,202,4,2,1,10,5137,1,0,0,0,0,1,0.03932256180650185,1037674,0.04950495049504951,0.6,0.43254817987152033,1
3904,4,1,237,3,1,0,10,5381,1,0,0,0,0,1,0.044043858018955585,1275297,0.04219409282700422,1.0,0.48448243820851145,0
1594,4,2,173,3,2,0,63,1220,1,0,0,0,0,1,0.1418032786885246,211060,0.36416184971098264,1.0,9.075409836065575,1
617,5,5,143,2,0,0,18,1066,0,1,0,0,0,1,0.13414634146341464,152438,0.1258741258741259,1.6666666666666667,2.548780487804878,1
3629,4,1,134,3,2,1,2,4983,0,1,0,0,0,1,0.0268914308649408,667722,0.014925373134328358,1.0,0.0806742925948224,0
6435,4,2,238,2,2,0,9,4937,0,0,0,0,0,0,0.04820741340895281,1175006,0.037815126050420166,1.3333333333333333,0.48207413408952804,0
5288,4,1,268,3,2,1,6,4681,0,0,0,1,0,1,0.057252723776970736,1254508,0.022388059701492536,1.0,0.4007690664387952,1
5135,4,4,197,2,2,0,1,5211,0,1,0,0,0,1,0.0378046440222606,1026567,0.005076142131979695,1.3333333333333333,0.0756092880445212,0
1595,3,2,148,4,2,0,38,1322,0,1,0,0,0,1,0.11195158850226929,195656,0.25675675675675674,0.6,4.366111951588502,1
1389,5,1,230,3,1,0,43,2994,0,0,0,0,0,1,0.07682030728122913,688620,0.18695652173913044,1.25,3.3800935203740816,1
2180,6,2,181,4,0,0,6,3003,0,0,0,1,1,0,0.06027306027306027,543543,0.03314917127071823,1.2,0.4219114219114219,1
2999,5,1,271,4,1,0,4,2718,0,1,0,0,1,0,0.0997056659308315,736578,0.014760147601476014,1.0,0.4985283296541575,1
10901,5,5,196,4,2,1,8,4604,0,1,0,0,0,1,0.04257167680278019,902384,0.04081632653061224,1.0,0.3831450912250217,1
6915,5,2,226,5,2,1,5,1659,0,0,0,0,0,1,0.13622664255575648,374934,0.022123893805309734,0.8333333333333334,0.8173598553345389,0
6735,4,3,201,2,1,0,10,4875,0,0,0,0,0,1,0.04123076923076923,979875,0.04975124378109453,1.3333333333333333,0.45353846153846156,0
10476,5,1,258,5,0,0,9,1856,0,0,0,1,0,1,0.13900862068965517,478848,0.03488372093023256,0.8333333333333334,1.3900862068965516,1
8811,4,4,266,7,2,0,10,5901,0,0,0,0,0,1,0.045077105575326216,1569666,0.03759398496240601,0.5,0.4958481613285884,0
10592,4,2,222,2,1,1,1,5028,0,0,0,1,0,1,0.0441527446300716,1116216,0.0045045045045045045,1.3333333333333333,0.0883054892601432,1
7967,4,4,261,2,2,1,8,5006,0,1,0,0,0,1,0.05213743507790651,1306566,0.03065134099616858,1.3333333333333333,0.4692369157011586,1
5137,4,1,273,4,1,1,1,4857,0,0,1,0,0,1,0.056207535515750466,1325961,0.003663003663003663,0.8,0.11241507103150093,0
2780,5,4,167,7,2,0,43,1619,0,0,0,1,0,1,0.10315009264978382,270373,0.25748502994011974,0.625,4.538604076590488,1
5958,4,5,187,3,1,1,7,5022,0,0,0,1,0,1,0.03723616089207487,939114,0.0374331550802139,1.0,0.29788928713659896,1
3035,5,4,151,4,2,1,10,1441,0,1,0,0,0,1,0.10478834142956281,217591,0.06622516556291391,1.0,1.1526717557251909,1
8208,3,4,175,3,1,0,2,5272,0,0,0,1,1,0,0.03319423368740516,922600,0.011428571428571429,0.75,0.09958270106221548,0
1913,3,5,226,3,2,1,5,3914,0,1,0,0,1,0,0.05774144098109351,884564,0.022123893805309734,0.75,0.34644864588656105,1
10317,3,2,211,2,1,1,4,4978,0,0,0,0,0,1,0.042386500602651665,1050358,0.018957345971563982,1.0,0.21193250301325833,1
1401,4,3,247,4,1,1,16,2362,0,0,0,0,0,1,0.10457239627434378,583414,0.06477732793522267,0.8,1.7777307366638442,1
4251,5,4,194,5,1,1,8,4038,0,0,0,0,0,0,0.04804358593363051,783372,0.041237113402061855,0.8333333333333334,0.4323922734026746,1
7322,6,2,226,4,0,0,7,5600,0,0,0,1,0,1,0.040357142857142855,1265600,0.030973451327433628,1.2,0.32285714285714284,0
4717,3,5,260,2,2,1,1,5970,0,0,1,0,0,1,0.04355108877721943,1552200,0.0038461538461538464,1.0,0.08710217755443886,0
1395,6,2,294,4,1,1,57,1265,0,0,0,0,0,1,0.23241106719367588,371910,0.19387755102040816,1.2,13.4798418972332,1
2065,3,4,156,4,2,0,7,1492,0,0,1,0,0,0,0.10455764075067024,232752,0.04487179487179487,0.6,0.8364611260053619,1
3299,5,4,243,3,2,1,4,4420,0,1,0,0,0,0,0.05497737556561086,1074060,0.01646090534979424,1.25,0.2748868778280543,1
9625,6,3,244,5,2,0,1,1847,0,0,1,0,0,1,0.1321061180292366,450668,0.004098360655737705,1.0,0.2642122360584732,1
4142,3,3,214,3,2,0,2,4964,0,0,0,1,0,1,0.04311039484286865,1062296,0.009345794392523364,0.75,0.12933118452860595,1
7809,4,2,196,3,2,0,2,4474,0,0,0,0,0,0,0.04380867232901207,876904,0.01020408163265306,1.0,0.1314260169870362,0
6632,3,4,248,3,2,0,6,4932,0,0,0,1,0,1,0.050283860502838604,1223136,0.024193548387096774,0.75,0.3519870235198702,0
4978,4,2,254,10,0,1,7,5820,1,0,0,0,0,1,0.043642611683848795,1478280,0.027559055118110236,0.36363636363636365,0.34914089347079036,0
1819,5,2,281,4,0,0,5,3357,0,0,1,0,0,1,0.08370568960381293,943317,0.017793594306049824,1.0,0.5022341376228776,1
4895,6,5,211,4,2,0,4,4032,0,1,0,0,0,1,0.05233134920634921,850752,0.018957345971563982,1.2,0.26165674603174605,0
2690,4,1,198,3,2,0,56,3135,0,0,0,1,0,1,0.06315789473684211,620730,0.2828282828282828,1.0,3.6,1
9300,3,3,173,2,1,1,5,4703,0,0,0,1,1,0,0.03678503083138422,813619,0.028901734104046242,1.0,0.22071018498830533,0
691,5,4,150,2,1,1,60,1034,0,0,1,0,0,0,0.1450676982591876,155100,0.4,1.6666666666666667,8.849129593810444,1
9278,3,1,251,6,2,1,10,4912,0,0,0,1,0,1,0.051099348534201956,1232912,0.0398406374501992,0.42857142857142855,0.5620928338762216,0
2722,4,4,238,3,1,0,13,2042,1,0,0,0,1,0,0.11655239960822723,485996,0.0546218487394958,1.0,1.6317335945151812,1
6107,4,2,246,3,0,1,5,5960,0,1,0,0,0,1,0.0412751677852349,1466160,0.02032520325203252,1.0,0.24765100671140938,0
4594,3,4,271,3,1,0,9,4889,1,0,0,0,0,1,0.055430558396400084,1324919,0.033210332103321034,0.75,0.5543055839640009,1
10473,5,3,221,5,1,0,8,1109,0,0,0,0,0,1,0.1992786293958521,245089,0.03619909502262444,0.8333333333333334,1.793507664562669,0
6975,5,3,168,3,2,0,2,5986,0,0,0,0,1,0,0.028065486134313398,1005648,0.011904761904761904,1.25,0.0841964584029402,1
5707,4,2,260,3,2,0,3,4661,0,0,1,0,0,1,0.055782021025531,1211860,0.011538461538461539,1.0,0.223128084102124,1
4187,4,4,133,2,2,0,4,4724,0,1,0,0,0,1,0.0281541066892464,628292,0.03007518796992481,1.3333333333333333,0.140770533446232,0
3132,4,1,232,3,2,1,55,2686,0,0,0,1,1,0,0.08637379002233805,623152,0.23706896551724138,1.0,4.836932241250931,1
5143,4,1,152,3,1,1,10,5974,0,0,1,0,0,1,0.025443588885169066,908048,0.06578947368421052,1.0,0.2798794777368597,0
7640,4,3,248,2,2,0,10,5211,0,0,0,1,0,1,0.047591633083861065,1292328,0.04032258064516129,1.3333333333333333,0.5235079639224717,0
3791,4,2,245,2,1,1,8,5871,0,1,0,0,0,1,0.04173053994208823,1438395,0.0326530612244898,1.3333333333333333,0.3755748594787941,1
6838,3,3,250,6,2,1,9,5322,1,0,0,0,1,0,0.04697482149567832,1330500,0.036,0.42857142857142855,0.4697482149567832,1
4268,4,1,169,4,1,0,10,4245,0,0,0,1,0,1,0.039811542991755,717405,0.05917159763313609,0.8,0.43792697290930505,0
10616,3,2,100,4,1,0,10,5163,0,0,0,1,0,1,0.01936858415649816,516300,0.1,0.6,0.21305442572147976,0
4745,4,1,205,3,1,0,10,4923,0,1,0,0,0,1,0.041641275644931953,1009215,0.04878048780487805,1.0,0.4580540320942515,0
9641,4,3,231,3,2,1,8,4991,0,1,0,0,0,1,0.04628330995792426,1152921,0.03463203463203463,1.0,0.4165497896213184,0
8838,7,5,254,4,2,0,6,1491,0,0,0,1,0,1,0.170355466130114,378714,0.023622047244094488,1.4,1.192488262910798,1
4885,3,4,206,3,0,1,5,4022,0,0,1,0,0,1,0.051218299353555444,828532,0.024271844660194174,0.75,0.3073097961213327,0
10693,3,4,207,10,1,0,6,5856,0,0,1,0,0,0,0.0353483606557377,1212192,0.028985507246376812,0.2727272727272727,0.2474385245901639,0
10853,5,5,152,4,1,0,10,5913,0,1,0,0,0,1,0.025706071368171823,898776,0.06578947368421052,1.0,0.28276678504989006,1
9172,5,5,271,6,1,1,6,1450,1,0,0,0,1,0,0.18689655172413794,392950,0.02214022140221402,0.7142857142857143,1.3082758620689656,1
9523,3,1,133,4,2,0,6,5162,0,0,1,0,0,1,0.02576520728399845,686546,0.045112781954887216,0.6,0.18035645098798916,0
7096,5,2,195,6,0,1,5,5339,1,0,0,0,0,1,0.03652369357557595,1041105,0.02564102564102564,0.7142857142857143,0.21914216145345572,1
4577,4,2,196,2,1,1,4,5852,0,1,0,0,0,1,0.03349282296650718,1146992,0.02040816326530612,1.3333333333333333,0.1674641148325359,0
6059,3,4,163,3,1,1,7,5913,0,1,0,0,0,1,0.02756637916455268,963819,0.04294478527607362,0.75,0.22053103331642143,0
2737,3,3,191,4,2,0,17,3675,0,0,1,0,0,0,0.05197278911564626,701925,0.08900523560209424,0.6,0.9355102040816328,1
4999,3,3,239,6,1,1,7,4501,0,0,1,0,0,1,0.05309931126416352,1075739,0.029288702928870293,0.42857142857142855,0.42479449011330817,1
6327,2,5,252,3,2,1,7,5281,0,0,0,0,0,1,0.047718235182730544,1330812,0.027777777777777776,0.5,0.38174588146184435,0
3590,3,1,121,2,1,1,2,5210,0,0,0,1,0,1,0.02322456813819578,630410,0.01652892561983471,1.0,0.06967370441458734,1
3120,4,2,155,5,1,0,48,1043,0,0,0,1,0,1,0.1486097794822627,161665,0.3096774193548387,0.6666666666666666,7.281879194630872,1
1992,4,5,258,3,2,0,37,2289,0,0,0,1,0,1,0.1127129750982962,590562,0.1434108527131783,1.0,4.283093053735255,1
8794,3,5,268,2,2,0,10,5895,1,0,0,0,0,1,0.04546225614927905,1579860,0.03731343283582089,1.0,0.5000848176420695,0
10347,3,2,259,6,2,1,1,5873,0,0,0,0,0,1,0.04410011918951132,1521107,0.003861003861003861,0.42857142857142855,0.08820023837902265,0
8085,2,5,239,2,1,0,9,5363,0,0,0,0,0,0,0.04456460936043259,1281757,0.03765690376569038,0.6666666666666666,0.44564609360432594,1
2599,5,1,189,3,2,0,14,3318,0,0,1,0,0,0,0.056962025316455694,627102,0.07407407407407407,1.25,0.8544303797468354,1
7910,5,1,181,3,1,0,6,5423,0,0,0,1,0,1,0.03337635994836806,981563,0.03314917127071823,1.25,0.2336345196385764,0
8786,3,1,151,3,1,0,7,4072,0,0,0,1,0,1,0.037082514734774065,614872,0.046357615894039736,0.75,0.2966601178781925,0
10891,4,3,188,4,2,1,7,4024,0,0,1,0,0,1,0.04671968190854871,756512,0.03723404255319149,0.8,0.37375745526838966,1
1995,3,1,165,3,1,0,1,1417,0,0,0,0,0,1,0.11644318983768526,233805,0.006060606060606061,0.75,0.23288637967537051,1
7473,4,4,254,5,1,1,2,1573,0,0,0,0,0,1,0.161474888747616,399542,0.007874015748031496,0.6666666666666666,0.484424666242848,1
660,5,3,138,2,1,1,13,1056,0,0,0,1,1,0,0.13068181818181818,145728,0.09420289855072464,1.6666666666666667,1.8295454545454546,1
2683,4,4,279,5,2,0,56,2697,0,0,1,0,0,1,0.10344827586206896,752463,0.2007168458781362,0.6666666666666666,5.896551724137931,1
3804,3,4,196,3,2,1,8,5204,0,0,0,1,0,1,0.03766333589546503,1019984,0.04081632653061224,0.75,0.3389700230591852,0
7546,3,1,177,3,1,0,9,4890,1,0,0,0,0,0,0.03619631901840491,865530,0.05084745762711865,0.75,0.3619631901840491,1
6268,4,5,227,5,1,0,2,1804,1,0,0,0,0,1,0.12583148558758314,409508,0.00881057268722467,0.6666666666666666,0.3774944567627494,1
10191,5,5,235,5,1,1,8,1332,0,0,0,0,0,1,0.17642642642642642,313020,0.03404255319148936,0.8333333333333334,1.5878378378378377,1
9345,4,1,253,3,2,0,9,5502,0,0,0,0,0,1,0.045983278807706286,1392006,0.03557312252964427,1.0,0.45983278807706285,1
4735,4,3,169,10,2,0,6,5106,0,0,1,0,0,1,0.03309831570701136,862914,0.03550295857988166,0.36363636363636365,0.23168820994907954,1
3239,4,3,250,3,2,0,3,5055,0,1,0,0,0,1,0.04945598417408507,1263750,0.012,1.0,0.19782393669634027,1
3300,4,4,208,3,1,0,10,4919,0,0,0,1,0,0,0.042285017279934944,1023152,0.04807692307692308,1.0,0.4651351900792844,0
8650,7,5,273,4,2,1,9,1329,1,0,0,0,0,1,0.2054176072234763,362817,0.03296703296703297,1.4,2.054176072234763,1
8118,3,1,142,3,2,0,10,4915,0,0,0,1,0,1,0.0288911495422177,697930,0.07042253521126761,0.75,0.3178026449643947,1
5271,6,4,306,4,1,0,6,1461,0,0,0,0,0,1,0.20944558521560575,447066,0.0196078431372549,1.2,1.46611909650924,0
10799,4,2,253,5,2,0,9,1438,0,1,0,0,1,0,0.17593880389429764,363814,0.03557312252964427,0.6666666666666666,1.7593880389429764,0
6356,2,4,114,4,1,1,9,4452,0,0,0,1,0,1,0.025606469002695417,507528,0.07894736842105263,0.4,0.25606469002695414,1
1669,3,5,223,4,1,0,46,3938,0,0,1,0,0,1,0.05662772981208736,878174,0.2062780269058296,0.6,2.6615033011681057,1
325,5,1,279,4,2,0,24,3440,0,0,1,0,0,1,0.0811046511627907,959760,0.08602150537634409,1.0,2.0276162790697674,1
9774,3,5,174,6,1,1,6,5713,0,0,0,1,0,1,0.030456852791878174,994062,0.034482758620689655,0.42857142857142855,0.2131979695431472,0
10299,5,5,148,4,2,0,4,5909,0,0,0,0,0,1,0.02504653917752581,874532,0.02702702702702703,1.0,0.12523269588762906,0
9854,4,3,250,6,2,1,2,4246,0,0,0,1,1,0,0.05887894488930758,1061500,0.008,0.5714285714285714,0.17663683466792274,0
3316,3,1,171,2,1,1,10,5379,1,0,0,0,0,1,0.03179029559397657,919809,0.05847953216374269,1.0,0.3496932515337423,1
1614,4,4,143,8,2,0,39,1345,0,0,0,1,0,1,0.10631970260223049,192335,0.2727272727272727,0.4444444444444444,4.25278810408922,1
8527,3,5,269,8,2,1,8,4462,0,0,1,0,0,1,0.06028686687584043,1200278,0.02973977695167286,0.3333333333333333,0.5425818018825639,0
9003,5,1,133,2,2,1,1,4643,0,0,0,0,0,1,0.028645272453155287,617519,0.007518796992481203,1.6666666666666667,0.057290544906310574,0
5670,3,5,149,3,1,0,7,4357,0,0,0,1,0,1,0.03419784255221483,649193,0.04697986577181208,0.75,0.27358274041771863,0
4137,5,3,170,3,2,1,10,4198,0,0,0,0,0,1,0.040495474035254886,713660,0.058823529411764705,1.25,0.44545021438780374,0
9596,4,5,249,3,1,0,7,5509,0,0,0,1,0,0,0.045198765656198944,1371741,0.028112449799196786,1.0,0.36159012524959155,0
8450,5,5,177,5,1,0,1,4379,0,0,0,1,0,1,0.040420187257364695,775083,0.005649717514124294,0.8333333333333334,0.08084037451472939,1
9681,7,3,255,4,2,0,4,1373,0,0,0,0,0,1,0.18572469045884923,350115,0.01568627450980392,1.4,0.9286234522942461,0
879,6,1,205,5,1,1,14,3213,0,0,0,0,0,1,0.06380329909741675,658665,0.06829268292682927,1.0,0.9570494864612512,1
318,4,5,273,4,2,0,31,2373,0,0,0,1,0,1,0.11504424778761062,647829,0.11355311355311355,0.8,3.6814159292035398,1
9475,3,1,221,3,2,1,10,5696,0,0,1,0,0,1,0.03879915730337079,1258816,0.04524886877828054,0.75,0.42679073033707865,1
3419,4,4,266,3,2,0,2,5413,0,1,0,0,1,0,0.04914095695547755,1439858,0.007518796992481203,1.0,0.14742287086643266,1
8211,4,4,162,3,1,0,8,5394,0,0,0,0,1,0,0.030033370411568408,873828,0.04938271604938271,1.0,0.27030033370411566,0
8462,3,2,243,4,2,1,5,4670,0,0,0,1,0,1,0.05203426124197002,1134810,0.0205761316872428,0.6,0.3122055674518201,1
6343,3,1,286,4,2,1,4,5106,0,0,1,0,0,1,0.05601253427340384,1460316,0.013986013986013986,0.6,0.2800626713670192,0
7259,3,5,252,2,1,1,2,4888,0,1,0,0,0,0,0.05155482815057283,1231776,0.007936507936507936,1.0,0.1546644844517185,1
5355,4,5,140,5,2,0,3,4191,0,0,0,0,0,0,0.03340491529467907,586740,0.02142857142857143,0.6666666666666666,0.1336196611787163,1
